block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
12,36,39,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.009186412207782269,0.2385260909795761,0.625381588935852,-0.5723656415939331,-0.026994457468390465,0.23478281497955322,0.6789698600769043,-1.0014643669128418,0.4814935326576233,0.10390134900808334,0.22116616368293762,0.7040560841560364,0.4399999976158142,-0.02013000287115574,0.2619149684906006,0.021936781704425812,0.31565794348716736,0.3499999940395355,0.3400000035762787,0.3936956822872162,0.24894578754901886,1.2298630475997925,0.5063137412071228,4
13,39,42,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.019785910844802856,0.22134263813495636,0.8146039247512817,-0.6302757263183594,-0.010431782342493534,0.2930936813354492,0.9852030873298645,-0.934391975402832,0.549927830696106,0.10528463870286942,0.2878018617630005,0.7777648568153381,0.6700000166893005,-0.015893680974841118,0.3009406328201294,0.11594340205192566,1.2602322101593018,0.4000000059604645,0.47999998927116394,0.6569889187812805,0.17962296307086945,0.5005137920379639,0.2936576306819916,4
14,42,45,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.0010093116434291005,0.17113016545772552,0.4771893620491028,-0.5956288576126099,-0.005669703707098961,0.17131289839744568,0.5775889158248901,-0.5075964331626892,0.497533917427063,0.12102009356021881,0.19338390231132507,0.7377694845199585,0.5,-0.014831645414233208,0.2361292839050293,0.038399938493967056,0.33205029368400574,0.3100000023841858,0.36000001430511475,-0.0026634573005139828,0.15249350666999817,0.26610100269317627,0.15346604585647583,4
15,45,48,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.00811254233121872,0.2142447680234909,0.5030299425125122,-0.5897315740585327,-0.03853542357683182,0.22690142691135406,1.0314688682556152,-0.749284029006958,0.5076308250427246,0.09302107989788055,0.31249868869781494,0.7984118461608887,0.4699999988079071,-0.019648710265755653,0.33734938502311707,-0.07747872918844223,0.22430618107318878,0.4000000059604645,0.41999998688697815,-0.5525434613227844,0.41049709916114807,1.788246512413025,0.4222114682197571,4
16,48,51,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.012002833187580109,0.18784499168395996,0.5414167642593384,-0.5196775197982788,0.00718304980546236,0.2937815189361572,0.9192028045654297,-0.8018496036529541,0.5074093341827393,0.11651826649904251,0.19534684717655182,0.7662150859832764,0.5099999904632568,-0.01921730674803257,0.34996700286865234,0.029179120436310768,0.2949693202972412,0.38999998569488525,0.3400000035762787,0.375244140625,0.16462905704975128,-0.2901432514190674,0.2946973145008087,4
17,51,54,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.018278026953339577,0.31640803813934326,1.2953829765319824,-1.1573736667633057,0.009452277794480324,0.20479053258895874,0.6226359605789185,-0.5619655847549438,0.5075435042381287,0.12374667823314667,0.21018782258033752,0.8174601793289185,0.5,0.005072393454611301,0.35175803303718567,0.03697539493441582,0.30223456025123596,0.3499999940395355,0.36000001430511475,-0.9110251069068909,0.4708922505378723,-0.3805447518825531,0.18043658137321472,4
18,54,57,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.007585978601127863,0.19357380270957947,0.6831917762756348,-0.8771642446517944,0.0009716117638163269,0.27752092480659485,1.019229769706726,-0.9978642463684082,0.4764055609703064,0.11376786231994629,0.1948365569114685,0.6944935917854309,0.46000000834465027,-0.012033391743898392,0.30681610107421875,0.016672270372509956,0.31253620982170105,0.27000001072883606,0.2800000011920929,-0.4983872175216675,0.2343522012233734,-0.014952650293707848,0.23972126841545105,4
19,57,60,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.010824072174727917,0.2917982041835785,1.124277949333191,-1.1881177425384521,-0.0048982324078679085,0.2141740322113037,0.7173637747764587,-0.7739770412445068,0.48552292585372925,0.11776632070541382,0.24706757068634033,0.8646240830421448,0.4300000071525574,0.02062271535396576,0.3748511075973511,0.013878210447728634,0.33169159293174744,0.38999998569488525,0.4300000071525574,-0.41951170563697815,0.2899389863014221,0.27727726101875305,0.16418291628360748,4
20,60,63,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.035388603806495667,0.23132674396038055,0.9187738299369812,-0.407143235206604,-0.03316999226808548,0.2355577051639557,0.6320124268531799,-1.0073015689849854,0.44426199793815613,0.11393900215625763,0.1940467208623886,0.7237449884414673,0.28999999165534973,-0.0067736245691776276,0.2694978415966034,0.004262011498212814,0.35454678535461426,0.2800000011920929,0.30000001192092896,-1.6547781229019165,0.3682844936847687,1.583518385887146,0.42002367973327637,4
21,63,66,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.00022613049077335745,0.31337037682533264,0.981979250907898,-1.9738768339157104,0.009505724534392357,0.18581807613372803,0.7742429971694946,-0.5784813761711121,0.4716092646121979,0.11182020604610443,0.24408233165740967,0.7447553277015686,0.4099999964237213,0.004279810003936291,0.2878364026546478,0.036191802471876144,0.3888804018497467,0.3499999940395355,0.5199999809265137,-0.21526624262332916,0.2619326114654541,-0.45825648307800293,0.23237727582454681,4
22,66,69,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.015239894390106201,0.25661033391952515,0.5370750427246094,-0.8649002313613892,-0.0017264890484511852,0.23758529126644135,0.9679481983184814,-0.9643709659576416,0.4901760220527649,0.12099787592887878,0.20887531340122223,0.7943408489227295,0.47999998927116394,0.055555399507284164,0.505261242389679,0.055285077542066574,0.24936825037002563,0.41999998688697815,0.4099999964237213,-0.9421231746673584,0.2935648262500763,0.08084744215011597,0.18956944346427917,4
23,69,72,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.010495348833501339,0.22928284108638763,0.4887787103652954,-0.6367955803871155,-0.04729059711098671,0.3212243914604187,1.1463613510131836,-1.064711570739746,0.5042216777801514,0.1097322478890419,0.24454376101493835,0.760708212852478,0.5299999713897705,0.009171457029879093,0.3182517886161804,0.028029782697558403,0.41240543127059937,0.36000001430511475,0.4000000059604645,0.3115554749965668,0.3635357916355133,2.178450584411621,0.7587608695030212,4
