step,bs_id,q,candidate_user_count,candidate_users,user_pressures,sorted_candidates,quantile_threshold,oma_users,noma_users,noma_clusters,cluster_sizes,oma_cluster_count,noma_cluster_count,users_in_noma_clusters,max_cluster_size_seen,top_pressure_1,top_pressure_2,top_pressure_3,top_pressure_4
5,BS2,0.85,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 315554.905917689, ""S6"": 438557.15022419585, ""S7"": 328458.2619824117, ""S8"": 595082.640780184}","[{""pressure"": 595082.640780184, ""user_id"": ""S8""}, {""pressure"": 438557.15022419585, ""user_id"": ""S6""}, {""pressure"": 328458.2619824117, ""user_id"": ""S7""}, {""pressure"": 315554.905917689, ""user_id"": ""S5""}]",524646.1700299893,"[""S8""]","[""S6"", ""S7"", ""S5""]","[[""S6"", ""S7""], [""S5""]]","[1, 2, 1]",1,2,3,2,595082.640780184,438557.15022419585,328458.2619824117,315554.905917689
5,BS1,0.9,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 681531.0653102265, ""S2"": 304281.3638574671, ""S3"": 478618.06655339117, ""S4"": 520771.6487923119}","[{""pressure"": 681531.0653102265, ""user_id"": ""S1""}, {""pressure"": 520771.6487923119, ""user_id"": ""S4""}, {""pressure"": 478618.06655339117, ""user_id"": ""S3""}, {""pressure"": 304281.3638574671, ""user_id"": ""S2""}]",633303.2403548522,"[""S1""]","[""S4"", ""S3"", ""S2""]","[[""S4"", ""S3""], [""S2""]]","[1, 2, 1]",1,2,3,2,681531.0653102265,520771.6487923119,478618.06655339117,304281.3638574671
5,BS2,0.9,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 315554.905917689, ""S6"": 438557.15022419585, ""S7"": 328458.2619824117, ""S8"": 595082.640780184}","[{""pressure"": 595082.640780184, ""user_id"": ""S8""}, {""pressure"": 438557.15022419585, ""user_id"": ""S6""}, {""pressure"": 328458.2619824117, ""user_id"": ""S7""}, {""pressure"": 315554.905917689, ""user_id"": ""S5""}]",548124.9936133876,"[""S8""]","[""S6"", ""S7"", ""S5""]","[[""S6"", ""S7""], [""S5""]]","[1, 2, 1]",1,2,3,2,595082.640780184,438557.15022419585,328458.2619824117,315554.905917689
5,BS1,0.95,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 681531.0653102265, ""S2"": 304281.3638574671, ""S3"": 478618.06655339117, ""S4"": 520771.6487923119}","[{""pressure"": 681531.0653102265, ""user_id"": ""S1""}, {""pressure"": 520771.6487923119, ""user_id"": ""S4""}, {""pressure"": 478618.06655339117, ""user_id"": ""S3""}, {""pressure"": 304281.3638574671, ""user_id"": ""S2""}]",657417.1528325393,"[""S1""]","[""S4"", ""S3"", ""S2""]","[[""S4"", ""S3""], [""S2""]]","[1, 2, 1]",1,2,3,2,681531.0653102265,520771.6487923119,478618.06655339117,304281.3638574671
5,BS2,0.95,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 315554.905917689, ""S6"": 438557.15022419585, ""S7"": 328458.2619824117, ""S8"": 595082.640780184}","[{""pressure"": 595082.640780184, ""user_id"": ""S8""}, {""pressure"": 438557.15022419585, ""user_id"": ""S6""}, {""pressure"": 328458.2619824117, ""user_id"": ""S7""}, {""pressure"": 315554.905917689, ""user_id"": ""S5""}]",571603.8171967857,"[""S8""]","[""S6"", ""S7"", ""S5""]","[[""S6"", ""S7""], [""S5""]]","[1, 2, 1]",1,2,3,2,595082.640780184,438557.15022419585,328458.2619824117,315554.905917689
6,BS1,0.8,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 562274.5106091237, ""S2"": 261035.749227156, ""S3"": 201695.13185322046, ""S4"": 665014.0118101703}","[{""pressure"": 665014.0118101703, ""user_id"": ""S4""}, {""pressure"": 562274.5106091237, ""user_id"": ""S1""}, {""pressure"": 261035.749227156, ""user_id"": ""S2""}, {""pressure"": 201695.13185322046, ""user_id"": ""S3""}]",603370.3110895423,"[""S4""]","[""S1"", ""S2"", ""S3""]","[[""S1"", ""S2""], [""S3""]]","[1, 2, 1]",1,2,3,2,665014.0118101703,562274.5106091237,261035.749227156,201695.13185322046
6,BS2,0.8,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 599426.5609192759, ""S6"": 590070.5753923019, ""S7"": 336042.99689250276, ""S8"": 730737.4938723486}","[{""pressure"": 730737.4938723486, ""user_id"": ""S8""}, {""pressure"": 599426.5609192759, ""user_id"": ""S5""}, {""pressure"": 590070.5753923019, ""user_id"": ""S6""}, {""pressure"": 336042.99689250276, ""user_id"": ""S7""}]",651950.934100505,"[""S8""]","[""S5"", ""S6"", ""S7""]","[[""S5"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,730737.4938723486,599426.5609192759,590070.5753923019,336042.99689250276
6,BS1,0.85,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 562274.5106091237, ""S2"": 261035.749227156, ""S3"": 201695.13185322046, ""S4"": 665014.0118101703}","[{""pressure"": 665014.0118101703, ""user_id"": ""S4""}, {""pressure"": 562274.5106091237, ""user_id"": ""S1""}, {""pressure"": 261035.749227156, ""user_id"": ""S2""}, {""pressure"": 201695.13185322046, ""user_id"": ""S3""}]",618781.2362696993,"[""S4""]","[""S1"", ""S2"", ""S3""]","[[""S1"", ""S2""], [""S3""]]","[1, 2, 1]",1,2,3,2,665014.0118101703,562274.5106091237,261035.749227156,201695.13185322046
6,BS2,0.85,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 599426.5609192759, ""S6"": 590070.5753923019, ""S7"": 336042.99689250276, ""S8"": 730737.4938723486}","[{""pressure"": 730737.4938723486, ""user_id"": ""S8""}, {""pressure"": 599426.5609192759, ""user_id"": ""S5""}, {""pressure"": 590070.5753923019, ""user_id"": ""S6""}, {""pressure"": 336042.99689250276, ""user_id"": ""S7""}]",671647.5740434658,"[""S8""]","[""S5"", ""S6"", ""S7""]","[[""S5"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,730737.4938723486,599426.5609192759,590070.5753923019,336042.99689250276
6,BS1,0.9,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 562274.5106091237, ""S2"": 261035.749227156, ""S3"": 201695.13185322046, ""S4"": 665014.0118101703}","[{""pressure"": 665014.0118101703, ""user_id"": ""S4""}, {""pressure"": 562274.5106091237, ""user_id"": ""S1""}, {""pressure"": 261035.749227156, ""user_id"": ""S2""}, {""pressure"": 201695.13185322046, ""user_id"": ""S3""}]",634192.1614498564,"[""S4""]","[""S1"", ""S2"", ""S3""]","[[""S1"", ""S2""], [""S3""]]","[1, 2, 1]",1,2,3,2,665014.0118101703,562274.5106091237,261035.749227156,201695.13185322046
6,BS2,0.9,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 599426.5609192759, ""S6"": 590070.5753923019, ""S7"": 336042.99689250276, ""S8"": 730737.4938723486}","[{""pressure"": 730737.4938723486, ""user_id"": ""S8""}, {""pressure"": 599426.5609192759, ""user_id"": ""S5""}, {""pressure"": 590070.5753923019, ""user_id"": ""S6""}, {""pressure"": 336042.99689250276, ""user_id"": ""S7""}]",691344.2139864268,"[""S8""]","[""S5"", ""S6"", ""S7""]","[[""S5"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,730737.4938723486,599426.5609192759,590070.5753923019,336042.99689250276
6,BS1,0.95,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 562274.5106091237, ""S2"": 261035.749227156, ""S3"": 201695.13185322046, ""S4"": 665014.0118101703}","[{""pressure"": 665014.0118101703, ""user_id"": ""S4""}, {""pressure"": 562274.5106091237, ""user_id"": ""S1""}, {""pressure"": 261035.749227156, ""user_id"": ""S2""}, {""pressure"": 201695.13185322046, ""user_id"": ""S3""}]",649603.0866300132,"[""S4""]","[""S1"", ""S2"", ""S3""]","[[""S1"", ""S2""], [""S3""]]","[1, 2, 1]",1,2,3,2,665014.0118101703,562274.5106091237,261035.749227156,201695.13185322046
6,BS2,0.95,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 599426.5609192759, ""S6"": 590070.5753923019, ""S7"": 336042.99689250276, ""S8"": 730737.4938723486}","[{""pressure"": 730737.4938723486, ""user_id"": ""S8""}, {""pressure"": 599426.5609192759, ""user_id"": ""S5""}, {""pressure"": 590070.5753923019, ""user_id"": ""S6""}, {""pressure"": 336042.99689250276, ""user_id"": ""S7""}]",711040.8539293876,"[""S8""]","[""S5"", ""S6"", ""S7""]","[[""S5"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,730737.4938723486,599426.5609192759,590070.5753923019,336042.99689250276
7,BS1,0.8,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 440995.6977247086, ""S2"": 250153.92411517794, ""S3"": 522856.4209286116, ""S4"": 521508.35109697643}","[{""pressure"": 522856.4209286116, ""user_id"": ""S3""}, {""pressure"": 521508.35109697643, ""user_id"": ""S4""}, {""pressure"": 440995.6977247086, ""user_id"": ""S1""}, {""pressure"": 250153.92411517794, ""user_id"": ""S2""}]",522047.5790296305,"[""S3""]","[""S4"", ""S1"", ""S2""]","[[""S4"", ""S1""], [""S2""]]","[1, 2, 1]",1,2,3,2,522856.4209286116,521508.35109697643,440995.6977247086,250153.92411517794
7,BS2,0.8,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 615212.8478510766, ""S6"": 610385.3834760959, ""S7"": 738225.4349038228, ""S8"": 416755.25931668247}","[{""pressure"": 738225.4349038228, ""user_id"": ""S7""}, {""pressure"": 615212.8478510766, ""user_id"": ""S5""}, {""pressure"": 610385.3834760959, ""user_id"": ""S6""}, {""pressure"": 416755.25931668247, ""user_id"": ""S8""}]",664417.8826721752,"[""S7""]","[""S5"", ""S6"", ""S8""]","[[""S5"", ""S6""], [""S8""]]","[1, 2, 1]",1,2,3,2,738225.4349038228,615212.8478510766,610385.3834760959,416755.25931668247
7,BS1,0.85,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 440995.6977247086, ""S2"": 250153.92411517794, ""S3"": 522856.4209286116, ""S4"": 521508.35109697643}","[{""pressure"": 522856.4209286116, ""user_id"": ""S3""}, {""pressure"": 521508.35109697643, ""user_id"": ""S4""}, {""pressure"": 440995.6977247086, ""user_id"": ""S1""}, {""pressure"": 250153.92411517794, ""user_id"": ""S2""}]",522249.7895043758,"[""S3""]","[""S4"", ""S1"", ""S2""]","[[""S4"", ""S1""], [""S2""]]","[1, 2, 1]",1,2,3,2,522856.4209286116,521508.35109697643,440995.6977247086,250153.92411517794
7,BS2,0.85,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 615212.8478510766, ""S6"": 610385.3834760959, ""S7"": 738225.4349038228, ""S8"": 416755.25931668247}","[{""pressure"": 738225.4349038228, ""user_id"": ""S7""}, {""pressure"": 615212.8478510766, ""user_id"": ""S5""}, {""pressure"": 610385.3834760959, ""user_id"": ""S6""}, {""pressure"": 416755.25931668247, ""user_id"": ""S8""}]",682869.7707300871,"[""S7""]","[""S5"", ""S6"", ""S8""]","[[""S5"", ""S6""], [""S8""]]","[1, 2, 1]",1,2,3,2,738225.4349038228,615212.8478510766,610385.3834760959,416755.25931668247
7,BS1,0.9,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 440995.6977247086, ""S2"": 250153.92411517794, ""S3"": 522856.4209286116, ""S4"": 521508.35109697643}","[{""pressure"": 522856.4209286116, ""user_id"": ""S3""}, {""pressure"": 521508.35109697643, ""user_id"": ""S4""}, {""pressure"": 440995.6977247086, ""user_id"": ""S1""}, {""pressure"": 250153.92411517794, ""user_id"": ""S2""}]",522451.999979121,"[""S3""]","[""S4"", ""S1"", ""S2""]","[[""S4"", ""S1""], [""S2""]]","[1, 2, 1]",1,2,3,2,522856.4209286116,521508.35109697643,440995.6977247086,250153.92411517794
7,BS2,0.9,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 615212.8478510766, ""S6"": 610385.3834760959, ""S7"": 738225.4349038228, ""S8"": 416755.25931668247}","[{""pressure"": 738225.4349038228, ""user_id"": ""S7""}, {""pressure"": 615212.8478510766, ""user_id"": ""S5""}, {""pressure"": 610385.3834760959, ""user_id"": ""S6""}, {""pressure"": 416755.25931668247, ""user_id"": ""S8""}]",701321.658787999,"[""S7""]","[""S5"", ""S6"", ""S8""]","[[""S5"", ""S6""], [""S8""]]","[1, 2, 1]",1,2,3,2,738225.4349038228,615212.8478510766,610385.3834760959,416755.25931668247
7,BS1,0.95,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 440995.6977247086, ""S2"": 250153.92411517794, ""S3"": 522856.4209286116, ""S4"": 521508.35109697643}","[{""pressure"": 522856.4209286116, ""user_id"": ""S3""}, {""pressure"": 521508.35109697643, ""user_id"": ""S4""}, {""pressure"": 440995.6977247086, ""user_id"": ""S1""}, {""pressure"": 250153.92411517794, ""user_id"": ""S2""}]",522654.21045386634,"[""S3""]","[""S4"", ""S1"", ""S2""]","[[""S4"", ""S1""], [""S2""]]","[1, 2, 1]",1,2,3,2,522856.4209286116,521508.35109697643,440995.6977247086,250153.92411517794
7,BS2,0.95,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 615212.8478510766, ""S6"": 610385.3834760959, ""S7"": 738225.4349038228, ""S8"": 416755.25931668247}","[{""pressure"": 738225.4349038228, ""user_id"": ""S7""}, {""pressure"": 615212.8478510766, ""user_id"": ""S5""}, {""pressure"": 610385.3834760959, ""user_id"": ""S6""}, {""pressure"": 416755.25931668247, ""user_id"": ""S8""}]",719773.5468459108,"[""S7""]","[""S5"", ""S6"", ""S8""]","[[""S5"", ""S6""], [""S8""]]","[1, 2, 1]",1,2,3,2,738225.4349038228,615212.8478510766,610385.3834760959,416755.25931668247
8,BS1,0.8,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 437994.2861947283, ""S2"": 235344.83026158717, ""S3"": 549480.2546392789, ""S4"": 120488.15330587619}","[{""pressure"": 549480.2546392789, ""user_id"": ""S3""}, {""pressure"": 437994.2861947283, ""user_id"": ""S1""}, {""pressure"": 235344.83026158717, ""user_id"": ""S2""}, {""pressure"": 120488.15330587619, ""user_id"": ""S4""}]",482588.67357254855,"[""S3""]","[""S1"", ""S2"", ""S4""]","[[""S1"", ""S2""], [""S4""]]","[1, 2, 1]",1,2,3,2,549480.2546392789,437994.2861947283,235344.83026158717,120488.15330587619
8,BS2,0.8,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 661874.9356982294, ""S6"": 766079.0442802978, ""S7"": 334008.80157574365, ""S8"": 514934.3507703883}","[{""pressure"": 766079.0442802978, ""user_id"": ""S6""}, {""pressure"": 661874.9356982294, ""user_id"": ""S5""}, {""pressure"": 514934.3507703883, ""user_id"": ""S8""}, {""pressure"": 334008.80157574365, ""user_id"": ""S7""}]",703556.5791310568,"[""S6""]","[""S5"", ""S8"", ""S7""]","[[""S5"", ""S8""], [""S7""]]","[1, 2, 1]",1,2,3,2,766079.0442802978,661874.9356982294,514934.3507703883,334008.80157574365
8,BS1,0.85,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 437994.2861947283, ""S2"": 235344.83026158717, ""S3"": 549480.2546392789, ""S4"": 120488.15330587619}","[{""pressure"": 549480.2546392789, ""user_id"": ""S3""}, {""pressure"": 437994.2861947283, ""user_id"": ""S1""}, {""pressure"": 235344.83026158717, ""user_id"": ""S2""}, {""pressure"": 120488.15330587619, ""user_id"": ""S4""}]",499311.5688392311,"[""S3""]","[""S1"", ""S2"", ""S4""]","[[""S1"", ""S2""], [""S4""]]","[1, 2, 1]",1,2,3,2,549480.2546392789,437994.2861947283,235344.83026158717,120488.15330587619
8,BS2,0.85,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 661874.9356982294, ""S6"": 766079.0442802978, ""S7"": 334008.80157574365, ""S8"": 514934.3507703883}","[{""pressure"": 766079.0442802978, ""user_id"": ""S6""}, {""pressure"": 661874.9356982294, ""user_id"": ""S5""}, {""pressure"": 514934.3507703883, ""user_id"": ""S8""}, {""pressure"": 334008.80157574365, ""user_id"": ""S7""}]",719187.195418367,"[""S6""]","[""S5"", ""S8"", ""S7""]","[[""S5"", ""S8""], [""S7""]]","[1, 2, 1]",1,2,3,2,766079.0442802978,661874.9356982294,514934.3507703883,334008.80157574365
8,BS1,0.9,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 437994.2861947283, ""S2"": 235344.83026158717, ""S3"": 549480.2546392789, ""S4"": 120488.15330587619}","[{""pressure"": 549480.2546392789, ""user_id"": ""S3""}, {""pressure"": 437994.2861947283, ""user_id"": ""S1""}, {""pressure"": 235344.83026158717, ""user_id"": ""S2""}, {""pressure"": 120488.15330587619, ""user_id"": ""S4""}]",516034.4641059137,"[""S3""]","[""S1"", ""S2"", ""S4""]","[[""S1"", ""S2""], [""S4""]]","[1, 2, 1]",1,2,3,2,549480.2546392789,437994.2861947283,235344.83026158717,120488.15330587619
8,BS2,0.9,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 661874.9356982294, ""S6"": 766079.0442802978, ""S7"": 334008.80157574365, ""S8"": 514934.3507703883}","[{""pressure"": 766079.0442802978, ""user_id"": ""S6""}, {""pressure"": 661874.9356982294, ""user_id"": ""S5""}, {""pressure"": 514934.3507703883, ""user_id"": ""S8""}, {""pressure"": 334008.80157574365, ""user_id"": ""S7""}]",734817.8117056773,"[""S6""]","[""S5"", ""S8"", ""S7""]","[[""S5"", ""S8""], [""S7""]]","[1, 2, 1]",1,2,3,2,766079.0442802978,661874.9356982294,514934.3507703883,334008.80157574365
8,BS1,0.95,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 437994.2861947283, ""S2"": 235344.83026158717, ""S3"": 549480.2546392789, ""S4"": 120488.15330587619}","[{""pressure"": 549480.2546392789, ""user_id"": ""S3""}, {""pressure"": 437994.2861947283, ""user_id"": ""S1""}, {""pressure"": 235344.83026158717, ""user_id"": ""S2""}, {""pressure"": 120488.15330587619, ""user_id"": ""S4""}]",532757.3593725963,"[""S3""]","[""S1"", ""S2"", ""S4""]","[[""S1"", ""S2""], [""S4""]]","[1, 2, 1]",1,2,3,2,549480.2546392789,437994.2861947283,235344.83026158717,120488.15330587619
8,BS2,0.95,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 661874.9356982294, ""S6"": 766079.0442802978, ""S7"": 334008.80157574365, ""S8"": 514934.3507703883}","[{""pressure"": 766079.0442802978, ""user_id"": ""S6""}, {""pressure"": 661874.9356982294, ""user_id"": ""S5""}, {""pressure"": 514934.3507703883, ""user_id"": ""S8""}, {""pressure"": 334008.80157574365, ""user_id"": ""S7""}]",750448.4279929876,"[""S6""]","[""S5"", ""S8"", ""S7""]","[[""S5"", ""S8""], [""S7""]]","[1, 2, 1]",1,2,3,2,766079.0442802978,661874.9356982294,514934.3507703883,334008.80157574365
9,BS1,0.8,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 468130.6182482354, ""S2"": 331088.24950749107, ""S3"": 207691.69728627347, ""S4"": 277208.1024160158}","[{""pressure"": 468130.6182482354, ""user_id"": ""S1""}, {""pressure"": 331088.24950749107, ""user_id"": ""S2""}, {""pressure"": 277208.1024160158, ""user_id"": ""S4""}, {""pressure"": 207691.69728627347, ""user_id"": ""S3""}]",385905.19700378884,"[""S1""]","[""S2"", ""S4"", ""S3""]","[[""S2"", ""S4""], [""S3""]]","[1, 2, 1]",1,2,3,2,468130.6182482354,331088.24950749107,277208.1024160158,207691.69728627347
9,BS2,0.8,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 294671.1634340458, ""S6"": 380391.48689045844, ""S7"": 560265.3179221546, ""S8"": 542271.7257435946}","[{""pressure"": 560265.3179221546, ""user_id"": ""S7""}, {""pressure"": 542271.7257435946, ""user_id"": ""S8""}, {""pressure"": 380391.48689045844, ""user_id"": ""S6""}, {""pressure"": 294671.1634340458, ""user_id"": ""S5""}]",549469.1626150185,"[""S7""]","[""S8"", ""S6"", ""S5""]","[[""S8"", ""S6""], [""S5""]]","[1, 2, 1]",1,2,3,2,560265.3179221546,542271.7257435946,380391.48689045844,294671.1634340458
9,BS1,0.85,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 468130.6182482354, ""S2"": 331088.24950749107, ""S3"": 207691.69728627347, ""S4"": 277208.1024160158}","[{""pressure"": 468130.6182482354, ""user_id"": ""S1""}, {""pressure"": 331088.24950749107, ""user_id"": ""S2""}, {""pressure"": 277208.1024160158, ""user_id"": ""S4""}, {""pressure"": 207691.69728627347, ""user_id"": ""S3""}]",406461.55231490044,"[""S1""]","[""S2"", ""S4"", ""S3""]","[[""S2"", ""S4""], [""S3""]]","[1, 2, 1]",1,2,3,2,468130.6182482354,331088.24950749107,277208.1024160158,207691.69728627347
9,BS2,0.85,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 294671.1634340458, ""S6"": 380391.48689045844, ""S7"": 560265.3179221546, ""S8"": 542271.7257435946}","[{""pressure"": 560265.3179221546, ""user_id"": ""S7""}, {""pressure"": 542271.7257435946, ""user_id"": ""S8""}, {""pressure"": 380391.48689045844, ""user_id"": ""S6""}, {""pressure"": 294671.1634340458, ""user_id"": ""S5""}]",552168.2014418026,"[""S7""]","[""S8"", ""S6"", ""S5""]","[[""S8"", ""S6""], [""S5""]]","[1, 2, 1]",1,2,3,2,560265.3179221546,542271.7257435946,380391.48689045844,294671.1634340458
9,BS1,0.9,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 468130.6182482354, ""S2"": 331088.24950749107, ""S3"": 207691.69728627347, ""S4"": 277208.1024160158}","[{""pressure"": 468130.6182482354, ""user_id"": ""S1""}, {""pressure"": 331088.24950749107, ""user_id"": ""S2""}, {""pressure"": 277208.1024160158, ""user_id"": ""S4""}, {""pressure"": 207691.69728627347, ""user_id"": ""S3""}]",427017.9076260121,"[""S1""]","[""S2"", ""S4"", ""S3""]","[[""S2"", ""S4""], [""S3""]]","[1, 2, 1]",1,2,3,2,468130.6182482354,331088.24950749107,277208.1024160158,207691.69728627347
9,BS2,0.9,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 294671.1634340458, ""S6"": 380391.48689045844, ""S7"": 560265.3179221546, ""S8"": 542271.7257435946}","[{""pressure"": 560265.3179221546, ""user_id"": ""S7""}, {""pressure"": 542271.7257435946, ""user_id"": ""S8""}, {""pressure"": 380391.48689045844, ""user_id"": ""S6""}, {""pressure"": 294671.1634340458, ""user_id"": ""S5""}]",554867.2402685866,"[""S7""]","[""S8"", ""S6"", ""S5""]","[[""S8"", ""S6""], [""S5""]]","[1, 2, 1]",1,2,3,2,560265.3179221546,542271.7257435946,380391.48689045844,294671.1634340458
9,BS1,0.95,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 468130.6182482354, ""S2"": 331088.24950749107, ""S3"": 207691.69728627347, ""S4"": 277208.1024160158}","[{""pressure"": 468130.6182482354, ""user_id"": ""S1""}, {""pressure"": 331088.24950749107, ""user_id"": ""S2""}, {""pressure"": 277208.1024160158, ""user_id"": ""S4""}, {""pressure"": 207691.69728627347, ""user_id"": ""S3""}]",447574.26293712365,"[""S1""]","[""S2"", ""S4"", ""S3""]","[[""S2"", ""S4""], [""S3""]]","[1, 2, 1]",1,2,3,2,468130.6182482354,331088.24950749107,277208.1024160158,207691.69728627347
9,BS2,0.95,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 294671.1634340458, ""S6"": 380391.48689045844, ""S7"": 560265.3179221546, ""S8"": 542271.7257435946}","[{""pressure"": 560265.3179221546, ""user_id"": ""S7""}, {""pressure"": 542271.7257435946, ""user_id"": ""S8""}, {""pressure"": 380391.48689045844, ""user_id"": ""S6""}, {""pressure"": 294671.1634340458, ""user_id"": ""S5""}]",557566.2790953706,"[""S7""]","[""S8"", ""S6"", ""S5""]","[[""S8"", ""S6""], [""S5""]]","[1, 2, 1]",1,2,3,2,560265.3179221546,542271.7257435946,380391.48689045844,294671.1634340458
10,BS1,0.8,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 588291.2261421874, ""S2"": 298480.68386891653, ""S3"": 576527.3335067611, ""S4"": 865499.3021062793}","[{""pressure"": 865499.3021062793, ""user_id"": ""S4""}, {""pressure"": 588291.2261421874, ""user_id"": ""S1""}, {""pressure"": 576527.3335067611, ""user_id"": ""S3""}, {""pressure"": 298480.68386891653, ""user_id"": ""S2""}]",699174.4565278243,"[""S4""]","[""S1"", ""S3"", ""S2""]","[[""S1"", ""S3""], [""S2""]]","[1, 2, 1]",1,2,3,2,865499.3021062793,588291.2261421874,576527.3335067611,298480.68386891653
10,BS2,0.8,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 493662.0869838387, ""S6"": 329713.06626360584, ""S7"": 272880.61947847274, ""S8"": 629507.5501720773}","[{""pressure"": 629507.5501720773, ""user_id"": ""S8""}, {""pressure"": 493662.0869838387, ""user_id"": ""S5""}, {""pressure"": 329713.06626360584, ""user_id"": ""S6""}, {""pressure"": 272880.61947847274, ""user_id"": ""S7""}]",548000.2722591342,"[""S8""]","[""S5"", ""S6"", ""S7""]","[[""S5"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,629507.5501720773,493662.0869838387,329713.06626360584,272880.61947847274
10,BS1,0.85,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 588291.2261421874, ""S2"": 298480.68386891653, ""S3"": 576527.3335067611, ""S4"": 865499.3021062793}","[{""pressure"": 865499.3021062793, ""user_id"": ""S4""}, {""pressure"": 588291.2261421874, ""user_id"": ""S1""}, {""pressure"": 576527.3335067611, ""user_id"": ""S3""}, {""pressure"": 298480.68386891653, ""user_id"": ""S2""}]",740755.6679224379,"[""S4""]","[""S1"", ""S3"", ""S2""]","[[""S1"", ""S3""], [""S2""]]","[1, 2, 1]",1,2,3,2,865499.3021062793,588291.2261421874,576527.3335067611,298480.68386891653
10,BS2,0.85,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 493662.0869838387, ""S6"": 329713.06626360584, ""S7"": 272880.61947847274, ""S8"": 629507.5501720773}","[{""pressure"": 629507.5501720773, ""user_id"": ""S8""}, {""pressure"": 493662.0869838387, ""user_id"": ""S5""}, {""pressure"": 329713.06626360584, ""user_id"": ""S6""}, {""pressure"": 272880.61947847274, ""user_id"": ""S7""}]",568377.0917373699,"[""S8""]","[""S5"", ""S6"", ""S7""]","[[""S5"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,629507.5501720773,493662.0869838387,329713.06626360584,272880.61947847274
10,BS1,0.9,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 588291.2261421874, ""S2"": 298480.68386891653, ""S3"": 576527.3335067611, ""S4"": 865499.3021062793}","[{""pressure"": 865499.3021062793, ""user_id"": ""S4""}, {""pressure"": 588291.2261421874, ""user_id"": ""S1""}, {""pressure"": 576527.3335067611, ""user_id"": ""S3""}, {""pressure"": 298480.68386891653, ""user_id"": ""S2""}]",782336.8793170517,"[""S4""]","[""S1"", ""S3"", ""S2""]","[[""S1"", ""S3""], [""S2""]]","[1, 2, 1]",1,2,3,2,865499.3021062793,588291.2261421874,576527.3335067611,298480.68386891653
